CustomerID,Recency,Frequency,Monetary
ID_118890,37,16,670444.0
ID_105224,1,3,40052.0
ID_115119,65,22,512277.0
ID_107728,3,2,50047.0
ID_117202,50,24,568887.0
ID_106695,7,3,38529.0
ID_115403,47,19,489332.0
ID_100252,8,51,769497.0
ID_100511,3,39,883480.0
ID_117732,34,13,439385.0
ID_113000,174,8,291404.0
ID_115308,43,23,583463.0
ID_106969,3,3,44294.0
ID_118531,41,20,499883.0
ID_109358,130,8,302180.0
ID_112357,148,8,309366.0
ID_118124,44,10,673105.0
ID_100750,1,37,867182.0
ID_115545,44,19,555993.0
ID_109854,145,12,293640.0
ID_100742,6,42,917671.0
ID_119368,50,13,490933.0
ID_100176,5,42,1044822.0
ID_111206,185,6,364137.0
ID_108285,133,4,364167.0
ID_117559,50,13,481244.0
ID_112865,161,3,346587.0
ID_109577,143,4,288937.0
ID_108769,127,5,276225.0
ID_106886,1,1,34584.0
ID_108191,221,6,311858.0
ID_117415,52,19,483425.0
ID_114322,202,6,311101.0
ID_100381,5,47,947139.0
ID_114752,212,5,299036.0
ID_109931,165,9,322337.0
ID_115886,28,16,754682.0
ID_107201,5,3,50116.0
ID_109745,162,5,356335.0
ID_114805,137,6,282752.0
ID_108645,154,8,391562.0
ID_109870,126,8,310145.0
ID_107515,11,4,49083.0
ID_106015,10,3,56327.0
ID_115807,51,19,488115.0
ID_109778,143,6,320051.0
ID_113266,149,6,285441.0
ID_108743,165,8,281479.0
ID_100984,6,45,1090886.0
ID_100439,1,35,1023121.0
ID_108398,105,3,289607.0
ID_103781,7,3,48913.0
ID_115654,39,15,546141.0
ID_112731,112,6,299523.0
ID_119530,62,18,437448.0
ID_105472,10,6,46691.0
ID_112196,184,5,329627.0
ID_118909,65,16,517851.0
ID_113799,197,8,292839.0
ID_113188,127,7,306385.0
ID_112509,169,9,247016.0
ID_101226,3,54,900356.0
ID_107985,12,2,49503.0
ID_114183,143,7,346485.0
ID_111633,134,6,241572.0
ID_117957,54,17,543308.0
ID_100903,4,40,1021188.0
ID_113980,153,10,318295.0
ID_115270,58,13,460571.0
ID_108280,185,5,329034.0
ID_107107,10,1,30022.0
ID_113342,148,3,342149.0
ID_111008,78,8,297191.0
ID_100366,13,36,1056917.0
ID_110134,127,8,422063.0
ID_103079,5,2,33718.0
ID_116767,77,20,535959.0
ID_103016,13,2,36575.0
ID_106936,7,2,34053.0
ID_117993,34,21,636168.0
ID_110746,160,4,265010.0
ID_101653,2,42,1101056.0
ID_115923,37,21,449427.0
ID_103422,13,4,34086.0
ID_113313,130,10,276714.0
ID_115868,50,24,491285.0
ID_108925,119,5,291140.0
ID_113186,158,4,320955.0
ID_101206,5,47,894485.0
ID_112715,114,4,336823.0
ID_108928,204,6,330768.0
ID_114477,89,6,298433.0
ID_101486,3,36,986260.0
ID_112326,165,5,348924.0
ID_111959,152,10,342122.0
ID_100085,2,49,1090444.0
ID_105665,7,2,49197.0
ID_100167,1,34,956001.0
ID_105377,11,3,44256.0
ID_115940,66,19,622462.0
ID_115631,56,19,569807.0
ID_104894,8,5,42509.0
ID_107203,9,4,37530.0
ID_118887,60,18,619709.0
ID_101418,3,37,1061962.0
ID_107748,7,3,36841.0
ID_102254,9,38,939473.0
ID_104063,3,1,45668.0
ID_108860,162,8,350954.0
ID_119646,46,14,598864.0
ID_109014,165,7,304279.0
ID_108394,180,10,346896.0
ID_110282,141,8,284816.0
ID_104244,13,3,45448.0
ID_113530,159,6,331372.0
ID_102438,4,40,1023286.0
ID_105140,8,4,41452.0
ID_102069,2,40,855774.0
ID_115224,62,11,555824.0
ID_113105,150,3,352612.0
ID_117253,69,18,589471.0
ID_106667,5,2,43291.0
ID_101078,1,47,1046238.0
ID_112832,143,9,280213.0
ID_102175,8,36,877097.0
ID_104125,3,4,28554.0
ID_100624,4,31,1101095.0
ID_110536,159,6,230067.0
ID_116343,28,17,490635.0
ID_104105,11,3,35111.0
ID_103550,10,3,46807.0
ID_107536,12,4,33581.0
ID_113661,198,8,335939.0
ID_100147,3,32,907616.0
ID_106798,5,2,34454.0
ID_105786,4,1,42707.0
ID_117885,47,16,419168.0
ID_101354,3,45,949308.0
ID_108756,167,8,382009.0
ID_111010,147,2,315699.0
ID_118676,45,21,543154.0
ID_119063,48,18,545810.0
ID_113195,184,9,332419.0
ID_116541,49,20,522615.0
ID_116319,51,17,473212.0
ID_114969,161,3,280159.0
ID_106306,6,2,51965.0
ID_107584,1,3,42236.0
ID_116289,57,20,535940.0
ID_110455,122,5,383036.0
ID_108223,150,7,351639.0
ID_119967,64,20,500185.0
ID_116147,65,16,450979.0
ID_102447,1,37,1139374.0
ID_101887,2,39,1069929.0
ID_108818,137,11,360449.0
ID_114774,158,3,273496.0
ID_111872,131,11,304625.0
ID_100905,9,47,931767.0
ID_115000,35,13,545592.0
ID_117877,25,18,461840.0
ID_104896,5,3,39771.0
ID_119424,43,18,559259.0
ID_109859,180,5,257390.0
ID_112085,164,7,275619.0
ID_114150,143,8,345936.0
ID_109594,134,6,289574.0
ID_103102,12,2,48159.0
ID_112083,177,7,243332.0
ID_100517,7,35,937653.0
ID_115181,27,17,523349.0
ID_106202,5,2,50193.0
ID_109883,182,7,316806.0
ID_110302,132,6,310072.0
ID_112567,210,8,303384.0
ID_109195,143,5,357189.0
ID_110903,150,5,288190.0
ID_110612,147,6,283619.0
ID_104750,12,2,71533.0
ID_117711,51,21,486643.0
ID_118150,46,19,661434.0
ID_110159,152,7,291384.0
ID_115098,45,24,462832.0
ID_108206,98,4,317057.0
ID_114660,165,6,312432.0
ID_119266,61,19,580962.0
ID_109809,178,5,387635.0
ID_106925,13,3,35502.0
ID_112299,142,8,334636.0
ID_103107,8,3,47364.0
ID_102006,3,30,912093.0
ID_114354,161,4,296680.0
ID_111866,173,5,286803.0
ID_102733,13,35,973068.0
ID_112167,145,7,245624.0
ID_117697,37,19,555009.0
ID_101693,1,31,903148.0
ID_116431,33,20,585478.0
ID_111505,163,11,313944.0
ID_104385,13,2,48665.0
ID_116852,34,20,497877.0
ID_110978,138,7,321952.0
ID_109384,147,5,331908.0
ID_103289,13,5,49638.0
ID_117374,71,17,577811.0
ID_102499,3,37,980021.0
ID_115966,51,22,655303.0
ID_115575,49,21,728816.0
ID_119238,58,14,593275.0
ID_116125,36,13,553886.0
ID_107983,9,2,33401.0
ID_113201,146,10,321106.0
ID_115012,11,15,603750.0
ID_115794,35,16,611760.0
ID_110062,157,7,277830.0
ID_117192,63,20,478411.0
ID_102574,2,36,1058484.0
ID_115613,46,16,415102.0
ID_114335,188,6,316593.0
ID_104220,1,2,37220.0
ID_112694,140,8,274164.0
ID_117096,33,14,541479.0
ID_114585,154,6,320996.0
ID_116993,49,25,502115.0
ID_113102,159,3,385254.0
ID_109239,154,4,242406.0
ID_113143,119,8,337249.0
ID_114750,214,4,371961.0
ID_104089,11,4,37889.0
ID_109515,131,4,325317.0
ID_117834,52,12,484042.0
ID_108341,157,5,301430.0
ID_112469,145,3,315582.0
ID_107316,2,4,42158.0
ID_103601,8,5,39402.0
ID_107997,13,4,58515.0
ID_118299,33,17,597048.0
ID_116386,58,23,541594.0
ID_108268,124,8,316702.0
ID_112285,156,7,258972.0
ID_102923,1,38,878320.0
ID_114297,140,6,323392.0
ID_101064,3,40,948100.0
ID_116435,54,22,280639.0
ID_113315,154,7,296180.0
ID_108522,157,4,370412.0
ID_101771,7,35,1010708.0
ID_100332,1,43,790955.0
ID_103989,13,2,45705.0
ID_109115,180,4,338916.0
ID_113925,131,7,279486.0
ID_103865,7,1,23190.0
ID_108687,186,8,340362.0
ID_105589,9,1,43151.0
ID_119657,49,18,564836.0
ID_105631,12,1,43517.0
ID_119820,43,25,576034.0
ID_114777,119,4,357763.0
ID_107834,7,1,46022.0
ID_115276,50,25,625399.0
ID_102299,2,32,930371.0
ID_104467,4,3,44781.0
ID_108255,96,10,275977.0
ID_111843,169,8,342238.0
ID_104246,4,3,43065.0
ID_114485,132,5,331140.0
ID_108354,132,7,274639.0
ID_113203,143,6,309045.0
ID_110755,214,9,299128.0
ID_101683,7,49,904286.0
ID_115689,34,20,505966.0
ID_119760,31,13,687338.0
ID_117788,51,21,467948.0
ID_115610,23,17,537006.0
ID_112200,171,6,331365.0
ID_100578,3,25,1118208.0
ID_109656,163,9,306949.0
ID_100334,1,33,944240.0
ID_114710,236,4,305995.0
ID_117519,41,12,570325.0
ID_109748,203,6,275021.0
ID_104585,9,4,49624.0
ID_116703,51,22,536558.0
ID_114657,132,6,307349.0
ID_110656,99,5,255674.0
ID_109109,145,10,296172.0
ID_100676,1,32,1173535.0
ID_114381,173,6,346130.0
ID_112419,236,2,401173.0
ID_109862,171,5,363799.0
ID_100782,2,35,869933.0
ID_113256,137,4,320994.0
ID_106298,7,3,46099.0
ID_106062,13,2,42302.0
ID_101796,6,35,783147.0
ID_113556,172,8,323599.0
ID_105219,11,2,37931.0
ID_109680,149,3,314183.0
ID_111736,111,6,320004.0
ID_115697,39,19,640002.0
ID_113681,184,6,286705.0
ID_115550,78,18,585032.0
ID_117792,54,15,535857.0
ID_103166,3,2,41182.0
ID_104061,8,2,39710.0
ID_109418,156,5,364150.0
ID_110004,146,5,279432.0
ID_107030,8,4,46921.0
ID_110184,165,15,272519.0
ID_102836,20,38,953198.0
ID_119705,74,20,518665.0
ID_107306,9,2,41509.0
ID_101955,11,29,979030.0
ID_113696,146,6,365868.0
ID_116520,42,30,564831.0
ID_114372,159,5,291755.0
ID_113729,134,3,287243.0
ID_113173,160,6,384420.0
ID_119098,22,20,653739.0
ID_109812,225,5,302363.0
ID_100533,4,37,1162997.0
ID_113647,140,3,361589.0
ID_100469,14,27,976914.0
ID_118936,45,19,515078.0
ID_109489,115,10,284763.0
ID_105916,4,5,42473.0
ID_103761,7,3,39802.0
ID_105478,7,5,35689.0
ID_105805,8,2,37067.0
ID_110084,178,5,298543.0
ID_113494,146,8,262592.0
ID_105514,1,3,43797.0
ID_101266,2,41,936040.0
ID_105864,9,1,49865.0
ID_115865,54,11,554633.0
ID_112892,165,10,310154.0
ID_105742,8,4,45446.0
ID_113653,166,7,314015.0
ID_103780,8,3,30078.0
ID_112574,168,9,292028.0
ID_115733,56,16,468746.0
ID_108985,157,7,384547.0
ID_114535,160,6,408365.0
ID_114107,95,7,326141.0
ID_110206,145,6,268445.0
ID_119972,26,19,411514.0
ID_111811,171,6,297402.0
ID_101566,5,42,877208.0
ID_111276,151,7,290478.0
ID_107752,4,4,26339.0
ID_105857,11,3,42016.0
ID_104514,3,3,40322.0
ID_107655,8,6,39219.0
ID_112025,148,3,330831.0
ID_105908,10,4,34582.0
ID_119144,30,15,503100.0
ID_101544,14,29,840126.0
ID_111416,173,4,279016.0
ID_108845,144,7,248433.0
ID_102604,1,29,1015497.0
ID_109150,161,5,345711.0
ID_115640,36,19,574671.0
ID_114656,142,7,321173.0
ID_105764,10,5,41038.0
ID_101281,5,39,1018674.0
ID_116004,34,15,463592.0
ID_107775,11,4,27313.0
ID_108889,168,3,302692.0
ID_102471,14,42,1038156.0
ID_119304,42,16,639540.0
ID_113814,144,5,292817.0
ID_118813,70,18,526851.0
ID_113227,104,7,325025.0
ID_117290,29,23,595433.0
ID_117042,67,18,580829.0
ID_106181,5,2,40133.0
ID_119725,62,22,571042.0
ID_111775,165,6,410494.0
ID_106329,6,1,43988.0
ID_104126,8,3,32068.0
ID_114851,175,10,359747.0
ID_117190,37,19,610720.0
ID_103599,5,1,49173.0
ID_105512,4,3,44233.0
ID_114164,142,7,298532.0
ID_109691,140,9,303622.0
ID_104294,13,6,42352.0
ID_114221,185,4,318128.0
ID_105943,3,5,46258.0
ID_111121,151,9,300079.0
ID_104093,6,3,49239.0
ID_118902,24,17,491040.0
ID_116416,18,17,521990.0
ID_109622,153,6,299281.0
ID_119237,39,19,610506.0
ID_103402,3,5,48195.0
ID_119247,53,21,563188.0
ID_107794,7,3,30125.0
ID_118834,51,25,463865.0
ID_113021,135,9,361143.0
ID_107914,4,2,47338.0
ID_110228,112,12,303054.0
ID_108393,200,9,304859.0
ID_106399,9,4,41697.0
ID_116856,46,25,430356.0
ID_117610,40,16,502015.0
ID_113126,163,6,274251.0
ID_105754,12,1,46958.0
ID_115860,49,20,472208.0
ID_103986,8,2,42919.0
ID_107639,3,1,46411.0
ID_117734,69,19,581623.0
ID_111893,176,5,370648.0
ID_103824,12,2,40843.0
ID_118901,42,19,631096.0
ID_107870,4,2,41713.0
ID_118268,53,15,535328.0
ID_119107,61,23,568235.0
ID_118983,39,19,609604.0
ID_100157,6,47,969209.0
ID_111842,126,9,289602.0
ID_100188,4,42,615518.0
ID_103577,3,5,38054.0
ID_102493,2,37,1052561.0
ID_111376,172,7,260174.0
ID_114981,128,8,363659.0
ID_106108,7,3,38776.0
ID_110864,183,6,304019.0
ID_108008,141,5,296465.0
ID_117707,37,15,606928.0
ID_119825,53,12,501202.0
ID_109149,169,5,309815.0
ID_115241,42,18,539159.0
ID_113671,172,7,242647.0
ID_118704,53,22,438090.0
ID_118724,50,19,580246.0
ID_103013,5,2,33663.0
ID_110387,142,8,295382.0
ID_111106,160,2,266317.0
ID_108443,137,5,284421.0
ID_119322,43,8,572615.0
ID_107885,7,2,37797.0
ID_112976,182,7,272188.0
ID_116728,43,12,514477.0
ID_106105,2,4,40173.0
ID_115612,41,19,638246.0
ID_115626,47,25,575913.0
ID_103639,5,2,47370.0
ID_100428,2,34,904413.0
ID_113710,165,9,379349.0
ID_119463,54,21,527376.0
ID_115471,72,18,666396.0
ID_114393,180,7,291883.0
ID_114944,175,5,317827.0
ID_109989,134,5,289149.0
ID_111988,132,9,334192.0
ID_109674,175,4,327841.0
ID_102359,1,39,958752.0
ID_100673,3,37,1011081.0
ID_113769,179,8,257308.0
ID_109942,133,2,404612.0
ID_113819,185,9,289885.0
ID_109913,136,9,291341.0
ID_106512,1,2,44284.0
ID_102820,11,38,926700.0
ID_119965,35,25,459593.0
ID_114047,143,6,249731.0
ID_102791,16,33,984171.0
ID_116352,46,17,645329.0
ID_109919,173,4,322201.0
ID_119949,39,17,419903.0
ID_115548,48,13,513665.0
ID_101326,1,33,983113.0
ID_113842,184,5,319812.0
ID_110527,145,5,383410.0
ID_108585,101,2,314550.0
ID_100915,3,46,951488.0
ID_117981,26,23,498509.0
ID_108778,148,8,332259.0
ID_101650,1,32,947227.0
ID_111622,141,4,336273.0
ID_113100,161,12,339924.0
ID_107603,1,5,27960.0
ID_105222,6,1,40131.0
ID_115644,61,19,598212.0
ID_100435,5,41,1189913.0
ID_106689,6,1,41133.0
ID_117498,17,20,623807.0
ID_114095,154,7,348648.0
ID_113498,173,4,284679.0
ID_118173,60,14,594000.0
ID_102562,1,46,874259.0
ID_118749,48,15,539882.0
ID_119035,42,17,519345.0
ID_103198,7,5,35730.0
ID_115016,45,17,639872.0
ID_117076,46,21,501003.0
ID_118980,63,16,460390.0
ID_115889,64,14,501068.0
ID_119988,53,15,479525.0
ID_105662,3,4,39911.0
ID_107627,10,3,55616.0
ID_100531,33,31,979130.0
ID_119822,43,17,539873.0
ID_117819,44,22,446231.0
ID_106599,10,3,42230.0
ID_111131,190,6,305951.0
ID_106315,6,5,35046.0
ID_112514,165,3,313619.0
ID_116835,42,16,503004.0
ID_113962,226,6,308745.0
ID_115005,44,15,540124.0
ID_115536,42,16,506106.0
ID_111006,129,4,288642.0
ID_105028,10,3,52005.0
ID_100280,9,35,1056469.0
ID_111817,180,4,329244.0
ID_105928,7,5,45782.0
ID_107836,2,4,39223.0
ID_118323,50,23,592782.0
ID_118078,41,25,569001.0
ID_101643,4,44,1103971.0
ID_101889,20,28,1015143.0
ID_112681,189,6,371349.0
ID_112134,165,3,363709.0
ID_112589,141,8,309594.0
ID_103594,5,5,33357.0
ID_102996,1,40,974690.0
ID_104501,5,5,46438.0
ID_110993,93,4,304900.0
ID_118583,25,18,575764.0
ID_103193,8,3,47901.0
ID_105992,12,4,55206.0
ID_118956,18,17,584835.0
ID_112736,208,4,296543.0
ID_118282,62,14,602500.0
ID_110126,158,7,297492.0
ID_116938,62,18,541422.0
ID_100575,12,28,776564.0
ID_108231,128,6,292992.0
ID_101352,3,40,1085537.0
ID_103902,8,3,38526.0
ID_116963,65,25,536928.0
ID_112160,194,4,278425.0
ID_104154,7,7,52471.0
ID_107646,5,3,46209.0
ID_111681,135,3,376569.0
ID_100505,1,42,1102401.0
ID_102857,1,42,1036537.0
ID_107852,12,4,43226.0
ID_101432,3,24,1116247.0
ID_104554,13,2,44659.0
ID_112962,159,4,270755.0
ID_109814,210,9,296619.0
ID_109595,130,5,288015.0
ID_116345,58,19,679478.0
ID_108423,159,9,283017.0
ID_103371,1,4,45000.0
ID_104367,1,1,41100.0
ID_107109,9,1,45954.0
ID_114549,146,3,369036.0
ID_119388,53,16,439860.0
ID_100610,1,35,953048.0
ID_113538,176,8,241593.0
ID_108407,140,9,328947.0
ID_119664,73,18,480831.0
ID_118688,32,23,414347.0
ID_110011,149,6,361652.0
ID_109251,153,3,302027.0
ID_114259,147,3,321520.0
ID_118647,29,20,451646.0
ID_117512,54,13,410833.0
ID_110590,189,8,322495.0
ID_103448,7,3,30158.0
ID_114017,150,5,292223.0
ID_104800,9,4,62152.0
ID_109936,154,7,353781.0
ID_113812,124,3,267789.0
ID_110294,141,8,315793.0
ID_106165,9,1,33095.0
ID_117377,39,15,531371.0
ID_119602,55,21,479787.0
ID_112590,171,5,307925.0
ID_117068,56,14,577309.0
ID_103944,9,4,41456.0
ID_108468,178,4,228303.0
ID_104308,9,2,40162.0
ID_102919,2,42,1155824.0
ID_103501,7,3,48908.0
ID_113872,160,5,314884.0
ID_104660,11,4,42632.0
ID_113420,146,5,354755.0
ID_117110,71,12,576319.0
ID_117490,44,16,552623.0
ID_110801,144,8,284957.0
ID_108530,152,6,267573.0
ID_100448,2,41,908711.0
ID_110317,175,5,300478.0
ID_108623,182,12,235096.0
ID_111255,167,5,328327.0
ID_114928,213,5,298970.0
ID_111096,193,6,286516.0
ID_116664,57,23,523302.0
ID_114078,201,4,271438.0
ID_113275,137,6,252362.0
ID_108214,109,4,373775.0
ID_105547,5,3,33102.0
ID_101127,3,42,1055652.0
ID_117113,33,20,642290.0
ID_104407,12,2,44316.0
ID_101799,1,38,913314.0
ID_106434,10,1,52885.0
ID_118955,60,29,385538.0
ID_107524,7,2,30539.0
ID_119389,49,14,547259.0
ID_110660,131,6,307209.0
ID_105015,11,3,33019.0
ID_106024,4,6,47866.0
ID_112586,160,2,310346.0
ID_103441,9,2,42944.0
ID_109085,142,4,354563.0
ID_113952,155,6,290326.0
ID_113522,172,6,315633.0
ID_104384,1,3,48139.0
ID_104288,2,4,52515.0
ID_113920,163,6,320647.0
ID_111025,144,3,318617.0
ID_114968,152,5,318812.0
ID_111741,174,5,327182.0
ID_112113,172,8,311401.0
ID_103260,6,3,33135.0
ID_114974,202,4,380547.0
ID_114764,174,4,320036.0
ID_106480,2,4,48390.0
ID_107575,5,2,34935.0
ID_108688,152,10,353580.0
ID_115661,53,14,539051.0
ID_105070,13,3,36325.0
ID_110247,180,7,292234.0
ID_102947,3,42,992682.0
ID_102840,2,46,960553.0
ID_108122,156,7,259439.0
ID_111497,172,2,372355.0
ID_108410,144,2,322707.0
ID_100177,2,33,1069925.0
ID_107816,6,3,43178.0
ID_112376,158,6,337332.0
ID_114193,180,3,300009.0
ID_111666,229,5,283639.0
ID_108941,170,13,321704.0
ID_104081,9,2,29940.0
ID_101511,6,34,1186321.0
ID_107414,1,3,48255.0
ID_109345,164,6,240525.0
ID_103942,13,4,29493.0
ID_117631,50,16,472662.0
ID_114346,134,4,354503.0
ID_108485,156,5,276168.0
ID_119273,46,17,605550.0
ID_118344,36,18,600197.0
ID_107555,5,2,36903.0
ID_100473,9,34,1051932.0
ID_110089,115,9,251742.0
ID_118848,53,15,545392.0
ID_101846,1,32,1032796.0
ID_113172,129,4,382570.0
ID_114842,174,5,325274.0
ID_107656,2,6,50357.0
ID_119191,45,16,573489.0
ID_116560,36,15,629051.0
ID_106307,5,2,34885.0
ID_119444,42,21,474395.0
ID_101327,7,33,982016.0
ID_106790,9,1,45802.0
ID_103418,1,4,40237.0
ID_111257,127,5,322621.0
ID_107038,10,3,46991.0
ID_106323,6,1,45431.0
ID_101681,15,43,958350.0
ID_101452,9,38,1030997.0
ID_100775,1,50,951588.0
ID_102109,17,43,934021.0
ID_111415,189,6,380832.0
ID_115296,55,17,601172.0
ID_110017,145,6,337973.0
ID_101365,1,31,1096071.0
ID_109910,123,4,408971.0
ID_110158,131,7,279177.0
ID_108144,174,7,259788.0
ID_108057,125,8,340918.0
ID_108114,220,8,336502.0
ID_112687,127,5,335247.0
ID_100299,1,49,1236341.0
ID_101107,6,42,1110847.0
ID_100850,1,42,939547.0
ID_105449,7,6,51565.0
ID_108930,157,6,348115.0
ID_107472,10,2,60490.0
ID_107466,13,5,31243.0
ID_102246,1,38,938607.0
ID_116187,49,23,532728.0
ID_117866,66,15,506883.0
ID_103031,5,1,39382.0
ID_101608,2,43,1014433.0
ID_109912,142,4,317391.0
ID_105736,2,4,26755.0
ID_100008,4,42,753414.0
ID_113180,138,6,305187.0
ID_105971,5,3,42095.0
ID_119083,53,15,621289.0
ID_104040,11,2,28657.0
ID_117901,42,18,654831.0
ID_112553,201,3,331965.0
ID_111519,172,3,320319.0
ID_113189,166,8,290744.0
ID_115628,71,21,607464.0
ID_116258,30,14,528229.0
ID_105101,2,5,44708.0
ID_116277,23,11,588755.0
ID_115046,47,17,588947.0
ID_103097,1,5,47057.0
ID_109705,175,5,336564.0
ID_118060,66,17,656245.0
ID_104787,5,2,42618.0
ID_113626,151,4,334506.0
ID_116786,33,13,481623.0
ID_114911,151,7,228976.0
ID_116338,45,18,649475.0
ID_108973,133,4,305457.0
ID_108935,171,9,293262.0
ID_103657,4,5,45063.0
ID_103706,5,2,27433.0
ID_101190,1,37,933392.0
ID_111391,190,5,327829.0
ID_118218,49,14,549120.0
ID_115312,41,18,524486.0
ID_114142,162,4,305068.0
ID_113069,123,5,299969.0
ID_109405,152,7,333713.0
ID_105846,13,4,50453.0
ID_115824,53,17,523753.0
ID_113396,112,4,341416.0
ID_109198,145,8,329274.0
ID_119542,53,21,525675.0
ID_107726,6,4,37186.0
ID_105735,9,1,43787.0
ID_118433,50,18,559227.0
ID_106444,10,3,33621.0
ID_110604,195,6,341502.0
ID_110859,138,4,348718.0
ID_113506,179,7,242192.0
ID_105940,13,3,39687.0
ID_112296,144,6,265014.0
ID_107506,9,4,49434.0
ID_119547,51,23,479014.0
ID_106607,10,3,35287.0
ID_111192,196,4,313523.0
ID_111582,201,9,287987.0
ID_116149,54,24,436304.0
ID_102478,1,31,884230.0
ID_108936,158,5,256436.0
ID_113148,165,5,343840.0
ID_118593,51,16,472901.0
ID_112700,139,4,342128.0
ID_106580,10,1,39888.0
ID_101808,1,50,1008044.0
ID_107585,3,2,54467.0
ID_115571,45,18,554193.0
ID_116101,55,17,484685.0
ID_100263,3,36,1015914.0
ID_115818,41,22,565450.0
ID_119270,61,17,663074.0
ID_108727,169,6,291681.0
ID_115452,67,25,450698.0
ID_114294,150,5,280480.0
ID_101571,1,44,1005584.0
ID_112378,109,5,234643.0
ID_113471,153,7,290680.0
ID_106484,13,2,35539.0
ID_112570,156,7,287711.0
ID_110980,156,6,314324.0
ID_119840,65,21,498831.0
ID_114311,163,5,335405.0
ID_101370,15,38,860389.0
ID_103090,4,1,25901.0
ID_105038,7,5,39598.0
ID_114506,194,6,293991.0
ID_112833,185,5,292922.0
ID_115724,40,18,603878.0
ID_115344,57,16,593546.0
ID_118491,54,20,644244.0
ID_116590,74,17,513019.0
ID_114958,155,5,354642.0
ID_118373,51,15,629119.0
ID_118137,75,19,468471.0
ID_116546,50,17,506108.0
ID_117891,60,23,546697.0
ID_105549,6,3,39574.0
ID_109143,177,7,302816.0
ID_114202,107,6,271033.0
ID_113083,133,4,256376.0
ID_114103,122,8,306922.0
ID_110010,150,5,312939.0
ID_111451,132,5,301982.0
ID_114669,180,7,293075.0
ID_115186,50,15,505796.0
ID_112970,159,9,402531.0
ID_119676,47,12,603993.0
ID_101976,2,40,886810.0
ID_111149,167,8,320766.0
ID_101442,5,40,1053891.0
ID_108674,142,4,318230.0
ID_107510,3,1,47461.0
ID_102309,2,39,1036913.0
ID_112245,153,6,305653.0
ID_101766,6,41,1059514.0
ID_119576,45,19,734534.0
ID_109395,171,5,301168.0
ID_111647,158,8,383200.0
ID_101488,2,30,954562.0
ID_104907,12,2,55658.0
ID_109646,133,4,328632.0
ID_107882,12,4,50284.0
ID_111896,160,4,325567.0
ID_107346,5,4,58952.0
ID_119788,48,14,482959.0
ID_107387,6,3,51469.0
ID_115173,31,13,479074.0
ID_109213,154,8,275706.0
ID_114403,146,8,234236.0
ID_104638,2,5,35453.0
ID_110052,181,5,356630.0
ID_119609,42,20,653983.0
ID_114827,187,6,342354.0
ID_114110,154,10,269225.0
ID_101655,12,32,943655.0
ID_109038,187,6,257039.0
ID_102861,2,36,1037925.0
ID_105431,7,3,31781.0
ID_107563,6,4,48745.0
ID_102183,2,32,1033735.0
ID_114775,126,2,305879.0
ID_107907,6,1,50910.0
ID_118756,46,25,468889.0
ID_106547,1,4,45627.0
ID_119702,45,16,613258.0
ID_116507,45,24,567089.0
ID_113557,203,6,357365.0
ID_104812,2,4,34112.0
ID_102126,5,44,1076706.0
ID_115395,35,18,544625.0
ID_115427,59,20,566970.0
ID_101011,18,35,1063701.0
ID_108369,156,3,301703.0
ID_102088,7,41,1113537.0
ID_114106,178,8,327826.0
ID_100981,6,37,807737.0
ID_107159,9,2,37077.0
ID_106451,9,2,56877.0
ID_112639,166,3,353953.0
ID_104834,2,3,51371.0
ID_109672,169,5,350675.0
ID_105267,6,3,51848.0
ID_106110,7,3,43126.0
ID_108342,161,3,278450.0
ID_101246,1,28,1242995.0
ID_118483,42,21,517698.0
ID_102074,9,41,887994.0
ID_110460,111,8,389232.0
ID_107047,8,4,39597.0
ID_119790,27,17,552388.0
ID_108827,124,4,300635.0
ID_103290,13,3,46929.0
ID_100914,4,37,851627.0
ID_114344,165,6,338128.0
ID_114946,145,4,322729.0
ID_116392,67,19,483796.0
ID_106389,13,1,42178.0
ID_118829,61,19,494024.0
ID_111743,171,6,295579.0
ID_106494,7,3,43966.0
ID_114518,148,4,283450.0
ID_108408,193,6,271730.0
ID_115192,38,16,594214.0
ID_107945,7,3,25765.0
ID_119861,47,10,659502.0
ID_115388,54,22,548108.0
ID_117031,50,14,606470.0
ID_110615,166,2,288608.0
ID_103387,4,2,57466.0
ID_116809,62,19,562367.0
ID_118056,67,20,705798.0
ID_115213,46,20,546157.0
ID_117273,45,24,517451.0
ID_103813,1,2,53476.0
ID_100796,11,31,1026286.0
ID_110216,114,8,319951.0
ID_113978,185,7,257824.0
ID_117441,47,16,511388.0
ID_102619,2,33,990048.0
ID_111289,179,4,286840.0
ID_109286,135,6,290632.0
ID_101748,6,44,845154.0
ID_117531,12,17,641094.0
ID_108660,189,7,316029.0
ID_105309,13,2,48020.0
ID_101122,8,31,835299.0
ID_103101,3,4,43562.0
ID_100084,2,35,1089583.0
ID_116016,46,23,585957.0
ID_117303,64,18,543216.0
ID_113566,185,7,234785.0
ID_111583,161,7,365065.0
ID_103099,5,2,36172.0
ID_109092,230,7,326113.0
ID_109970,128,8,291946.0
ID_111568,201,7,310734.0
ID_112618,172,8,308840.0
ID_114600,187,5,287782.0
ID_112143,155,8,347141.0
ID_117927,48,12,567219.0
ID_117133,61,17,466308.0
ID_105658,3,3,44858.0
